county,fl_site_limit,tiv_2012,fl_site_deductible,point_longitude,point_granularity
SEMINOLE COUNTY,0,57248.03,0,-81.274986,3
SEMINOLE COUNTY,0,3700.68,0,-81.304939,1
SEMINOLE COUNTY,0,565373.77,0,-81.26181,1
SEMINOLE COUNTY,0,1445.43,0,-81.26181,1
SEMINOLE COUNTY,0,781.26,0,-81.30423,1
SEMINOLE COUNTY,0,4990.65,0,-81.30423,1
SEMINOLE COUNTY,0,1033.54,0,-81.274986,3
SEMINOLE COUNTY,0,2833.98,0,-81.307297,1
SEMINOLE COUNTY,0,34706.54,0,-81.307297,1
SEMINOLE COUNTY,0,2683.83,0,-81.305695,1
SEMINOLE COUNTY,0,8737.94,0,-81.305695,1
SEMINOLE COUNTY,0,2538.71,0,-81.305695,1
SEMINOLE COUNTY,0,1557.84,0,-81.305695,1
SEMINOLE COUNTY,0,2144.5,0,-81.305695,1
SEMINOLE COUNTY,0,17693.66,0,-81.305695,1
SEMINOLE COUNTY,0,1233018.1,0,-81.26884,1
SEMINOLE COUNTY,0,1428452.54,0,-81.284355,4
SEMINOLE COUNTY,0,9540000,0,-81.316605,1
SEMINOLE COUNTY,0,419006.81,0,-81.316605,1
SEMINOLE COUNTY,0,1892860.21,0,-81.263916,1
SEMINOLE COUNTY,0,2364745.97,0,-81.263916,1
SEMINOLE COUNTY,0,4426620.51,0,-81.263916,1
SEMINOLE COUNTY,0,5766125.66,0,-81.263916,1
SEMINOLE COUNTY,0,51904.31,0,-81.263962,1
SEMINOLE COUNTY,0,414280.2,0,-81.263962,1
SEMINOLE COUNTY,0,16380000,0,-81.295616,3
SEMINOLE COUNTY,0,816665.63,0,-81.295616,3
SEMINOLE COUNTY,0,2117718.08,0,-81.253418,1
SEMINOLE COUNTY,0,1951401.2,0,-81.253418,1
SEMINOLE COUNTY,0,2219086.02,0,-81.253418,1
SEMINOLE COUNTY,0,2115729.11,0,-81.253418,1
SEMINOLE COUNTY,0,1048343.04,0,-81.288177,1
SEMINOLE COUNTY,0,241186.79,0,-81.288177,1
SEMINOLE COUNTY,0,1163155.78,0,-81.312088,3
SEMINOLE COUNTY,0,869678.78,0,-81.312088,3
SEMINOLE COUNTY,0,11070000,0,-81.259758,1
SEMINOLE COUNTY,0,8407746.91,0,-81.259758,1
SEMINOLE COUNTY,0,370796.4,0,-81.259758,1
SEMINOLE COUNTY,0,104661.26,0,-81.259758,1
SEMINOLE COUNTY,0,196412.52,0,-81.259758,1
SEMINOLE COUNTY,0,35480.57,0,-81.259758,1
SEMINOLE COUNTY,1580724,1361521.84,0,-81.283707,1
SEMINOLE COUNTY,688905,704138.07,0,-81.26784,1
SEMINOLE COUNTY,0,233372.25,0,-81.261696,1
ORANGE COUNTY,0,338382.21,0,-80.971413,1
ORANGE COUNTY,0,828409.56,0,-81.02121,4
ORANGE COUNTY,0,107242.51,0,-81.021217,3
ORANGE COUNTY,0,76577.64,0,-81.021217,3
ORANGE COUNTY,0,117621.5,0,-81.021217,3
ORANGE COUNTY,0,95203.54,0,-81.021217,3
ORANGE COUNTY,0,7799.43,0,-81.021217,3
ORANGE COUNTY,0,45825.72,0,-81.021217,3
ORANGE COUNTY,0,163704.85,0,-81.021217,3
ORANGE COUNTY,0,154289.86,0,-81.021217,3
ORANGE COUNTY,0,53207.65,0,-81.021217,3
ORANGE COUNTY,0,564018.74,0,-81.021217,3
ORANGE COUNTY,0,155702.27,0,-81.021217,3
ORANGE COUNTY,279000,212552.8,0,-81.495972,1
ORANGE COUNTY,0,419721.84,0,-81.509201,1
ORANGE COUNTY,0,423576.29,0,-81.51722,1
ORANGE COUNTY,0,156554.36,0,-81.527199,3
ORANGE COUNTY,0,28710000,0,-81.54155,1
ORANGE COUNTY,0,440106.07,0,-81.509201,1
ORANGE COUNTY,0,946513.2,0,-81.46823,1
ORANGE COUNTY,0,2075968.27,0,-81.50983,3
ORANGE COUNTY,0,541223.59,0,-81.5204,4
ORANGE COUNTY,1130724,1572271.72,0,-81.50759,1
ORANGE COUNTY,0,53186.04,0,-81.531795,3
ORANGE COUNTY,0,40035.15,0,-81.46698,1
ORANGE COUNTY,0,42849.02,0,-81.46804,3
ORANGE COUNTY,0,6552265.35,0,-81.509201,1
ORANGE COUNTY,0,1715265.3,0,-81.576469,1
ORANGE COUNTY,0,7153.6,0,-81.503189,1
ORANGE COUNTY,0,56583.69,0,-81.503189,1
ORANGE COUNTY,0,43503.33,0,-81.503189,1
ORANGE COUNTY,0,37695.64,0,-81.56709,1
ORANGE COUNTY,0,45709.53,0,-81.56709,1
ORANGE COUNTY,0,12240000,0,-81.509407,3
ORANGE COUNTY,0,8793933.26,0,-81.509048,1
ORANGE COUNTY,0,55976.67,0,-81.50739,3
ORANGE COUNTY,0,26280000,0,-81.540382,3
ORANGE COUNTY,0,12690000,0,-81.520531,1
ORANGE COUNTY,0,61470000,0,-81.522636,1
VOLUSIA COUNTY,406800,415350.94,0,-81.31433,1
VOLUSIA COUNTY,220320,163616.24,0,-81.31506,1
VOLUSIA COUNTY,0,507505.19,0,-81.30777,1
VOLUSIA COUNTY,0,860969.9,0,-81.30777,1
VOLUSIA COUNTY,208800,254736,0,-81.31279,1
VOLUSIA COUNTY,0,755184.52,0,-81.315231,4
VOLUSIA COUNTY,0,559301.51,0,-81.28498,1
VOLUSIA COUNTY,0,3458.44,0,-81.28376,1
VOLUSIA COUNTY,0,23355.4,0,-81.28376,1
VOLUSIA COUNTY,0,36451.84,0,-81.28376,1
VOLUSIA COUNTY,0,100843.36,0,-81.28376,1
VOLUSIA COUNTY,0,120890.74,0,-81.28376,1
VOLUSIA COUNTY,0,9541.85,0,-81.334137,1
VOLUSIA COUNTY,0,82646.57,0,-81.334137,1
VOLUSIA COUNTY,0,17071.21,0,-81.28376,1
VOLUSIA COUNTY,0,97189.37,0,-81.28376,1
VOLUSIA COUNTY,0,143639.83,0,-81.28376,1
VOLUSIA COUNTY,0,51163.14,0,-81.28376,1
VOLUSIA COUNTY,0,7217.22,0,-81.334137,1
VOLUSIA COUNTY,0,101733.48,0,-81.334137,1
VOLUSIA COUNTY,0,107047.68,0,-81.334137,1
VOLUSIA COUNTY,0,3559.68,0,-81.334137,1
VOLUSIA COUNTY,0,33908.87,0,-81.334137,1
VOLUSIA COUNTY,0,708.91,0,-81.334137,1
VOLUSIA COUNTY,0,28607.89,0,-81.334137,1
VOLUSIA COUNTY,0,2545.11,0,-81.334137,1
VOLUSIA COUNTY,0,19801.58,0,-81.334137,1
VOLUSIA COUNTY,0,61686.84,0,-81.28376,1
VOLUSIA COUNTY,0,2409.41,0,-81.28376,1
VOLUSIA COUNTY,0,13749.93,0,-81.28376,1
VOLUSIA COUNTY,0,203958.62,0,-81.28376,1
VOLUSIA COUNTY,0,31780.6,0,-81.28376,1
VOLUSIA COUNTY,0,36103.46,0,-81.28376,1
VOLUSIA COUNTY,0,1260.23,0,-81.28376,1
VOLUSIA COUNTY,0,99821.6,0,-81.28376,1
VOLUSIA COUNTY,0,98720.03,0,-81.28376,1
VOLUSIA COUNTY,0,6454.93,0,-81.28376,1
VOLUSIA COUNTY,0,13950.24,0,-81.28376,1
VOLUSIA COUNTY,0,13543.18,0,-81.28376,1
VOLUSIA COUNTY,0,10123.84,0,-81.28376,1
VOLUSIA COUNTY,0,13525.18,0,-81.28376,1
VOLUSIA COUNTY,0,8414.99,0,-81.28376,1
VOLUSIA COUNTY,0,4468.43,0,-81.28376,1
VOLUSIA COUNTY,0,4972.83,0,-81.310196,1
VOLUSIA COUNTY,0,71184.99,0,-81.30964,1
VOLUSIA COUNTY,0,2238.34,0,-81.310196,1
VOLUSIA COUNTY,0,1453.5,0,-81.310196,1
VOLUSIA COUNTY,0,2127.43,0,-81.28376,1
VOLUSIA COUNTY,0,676.58,0,-81.30964,1
VOLUSIA COUNTY,0,118517.05,0,-81.3043,1
VOLUSIA COUNTY,0,275175.68,0,-81.3043,1
VOLUSIA COUNTY,0,2118.41,0,-81.3043,1
VOLUSIA COUNTY,0,8037.21,0,-81.3043,1
VOLUSIA COUNTY,0,5890.67,0,-81.310196,1
VOLUSIA COUNTY,0,6036.79,0,-81.3043,1
VOLUSIA COUNTY,0,10919.02,0,-81.3043,1
VOLUSIA COUNTY,0,10820.47,0,-81.3043,1
VOLUSIA COUNTY,0,909.13,0,-81.32121,1
VOLUSIA COUNTY,0,62657.21,0,-81.334137,1
VOLUSIA COUNTY,0,55259.44,0,-81.334137,1
VOLUSIA COUNTY,0,6047.99,0,-81.334137,1
VOLUSIA COUNTY,0,329.46,0,-81.32121,1
VOLUSIA COUNTY,0,4437.82,0,-81.334137,1
VOLUSIA COUNTY,0,2639.4,0,-81.334137,1
VOLUSIA COUNTY,0,20173.78,0,-81.32121,1
VOLUSIA COUNTY,0,3173.06,0,-81.30826,1
VOLUSIA COUNTY,0,6478.66,0,-81.32121,1
VOLUSIA COUNTY,0,57406.93,0,-81.32121,1
VOLUSIA COUNTY,0,23054.97,0,-81.32121,1
VOLUSIA COUNTY,0,3835.45,0,-81.32121,1
VOLUSIA COUNTY,0,2123.27,0,-81.32121,1
VOLUSIA COUNTY,0,3482616.84,0,-81.304306,1
VOLUSIA COUNTY,1093860,1280805.05,0,-81.32303,1
VOLUSIA COUNTY,67500,64407.15,0,-81.307678,3
VOLUSIA COUNTY,101974.5,77010.73,0,-81.292366,1
VOLUSIA COUNTY,1788300,2806808.38,0,-81.3109,3
VOLUSIA COUNTY,708794.1,595148.89,0,-81.3109,3
VOLUSIA COUNTY,270000,225261,0,-81.3109,4
VOLUSIA COUNTY,29457,48060.63,0,-81.3109,3
VOLUSIA COUNTY,59387.4,44115.81,0,-81.30162,1
SEMINOLE COUNTY,1393115.4,1114882.39,0,-81.419299,1
SEMINOLE COUNTY,1393115.4,1715830.58,0,-81.420059,1
SEMINOLE COUNTY,1393115.4,1952348.14,0,-81.422302,3
SEMINOLE COUNTY,1393115.4,1224715.61,0,-81.422218,3
SEMINOLE COUNTY,1393115.4,1072453.67,0,-81.421883,1
SEMINOLE COUNTY,1393114.5,2061809.46,0,-81.423492,1
SEMINOLE COUNTY,1393114.5,1886722.83,0,-81.423645,1
SEMINOLE COUNTY,1393114.5,1513028.22,0,-81.423767,1
SEMINOLE COUNTY,0,30231.82,0,-81.39719,3
SEMINOLE COUNTY,0,45793.04,0,-81.39719,3
SEMINOLE COUNTY,0,319544.27,0,-81.39719,3
SEMINOLE COUNTY,0,148605.11,0,-81.4113,4
SEMINOLE COUNTY,0,216911.63,0,-81.393837,1
SEMINOLE COUNTY,0,193799.71,0,-81.393837,1
SEMINOLE COUNTY,0,62336.66,0,-81.38962,1
SEMINOLE COUNTY,1655653.5,2011579.27,0,-81.406601,3
SEMINOLE COUNTY,0,1738000.56,0,-81.4113,4
SEMINOLE COUNTY,0,1811918.45,0,-81.4113,4
SEMINOLE COUNTY,0,2593668.71,0,-81.40609,1
SEMINOLE COUNTY,0,4273880.62,0,-81.40609,1
SEMINOLE COUNTY,0,4006867.24,0,-81.40609,1
SEMINOLE COUNTY,0,23430.75,0,-81.405052,1
SEMINOLE COUNTY,0,241497.15,0,-81.405037,1
SEMINOLE COUNTY,0,2231.66,0,-81.4037,1
SEMINOLE COUNTY,0,606622.96,0,-81.40193,1
SEMINOLE COUNTY,0,66029.6,0,-81.40555,1
SEMINOLE COUNTY,0,38732.87,0,-81.4113,4
SEMINOLE COUNTY,2016263.7,3251830.1,0,-81.398849,3
SEMINOLE COUNTY,0,15480000,0,-81.4113,4
SEMINOLE COUNTY,0,453808.14,0,-81.419151,1
SEMINOLE COUNTY,0,969820.88,0,-81.398682,1
SEMINOLE COUNTY,0,856504.96,0,-81.398682,1
SEMINOLE COUNTY,0,103363.03,0,-81.426476,1
SEMINOLE COUNTY,0,431170.63,0,-81.398682,1
SEMINOLE COUNTY,0,1975909.34,0,-81.398682,1
SEMINOLE COUNTY,0,1927578.41,0,-81.398682,1
SEMINOLE COUNTY,0,7946.29,0,-81.426476,1
SEMINOLE COUNTY,0,1550393.4,0,-81.398682,1
SEMINOLE COUNTY,0,2171371.27,0,-81.398682,1
SEMINOLE COUNTY,0,211321.85,0,-81.398682,1
SEMINOLE COUNTY,0,2266892.56,0,-81.398682,1
SEMINOLE COUNTY,0,1051433.71,0,-81.398682,1
SEMINOLE COUNTY,0,522966.65,0,-81.398682,1
SEMINOLE COUNTY,0,899018.27,0,-81.398682,1
SEMINOLE COUNTY,0,468541.25,0,-81.398682,1
SEMINOLE COUNTY,0,9598.58,0,-81.381775,4
SEMINOLE COUNTY,0,70123.77,0,-81.414125,3
SEMINOLE COUNTY,0,17003.86,0,-81.402755,3
SEMINOLE COUNTY,0,35755.53,0,-81.38134,3
SEMINOLE COUNTY,0,7220.98,0,-81.418594,1
SEMINOLE COUNTY,0,54099.13,0,-81.426476,1
SEMINOLE COUNTY,0,11831.83,0,-81.36979,3
SEMINOLE COUNTY,0,4645.41,0,-81.38979,3
SEMINOLE COUNTY,0,960261.1,0,-81.38962,1
SEMINOLE COUNTY,0,944568.36,0,-81.38962,1
SEMINOLE COUNTY,0,34388.14,0,-81.38962,1
SEMINOLE COUNTY,0,106617.36,0,-81.4067,1
SEMINOLE COUNTY,0,361989.29,0,-81.41571,4
SEMINOLE COUNTY,0,21471.53,0,-81.41571,4
SEMINOLE COUNTY,0,215622.48,0,-81.418594,1
SEMINOLE COUNTY,0,29500.95,0,-81.39394,1
SEMINOLE COUNTY,0,17150.28,0,-81.4067,1
SEMINOLE COUNTY,0,200825.77,0,-81.4067,1
SEMINOLE COUNTY,0,38636.81,0,-81.4067,1
SEMINOLE COUNTY,0,322879.3,0,-81.4067,1
SEMINOLE COUNTY,0,689953.06,0,-81.4067,1
SEMINOLE COUNTY,22860000,33750000,0,-81.397469,1
SEMINOLE COUNTY,0,3595478.84,0,-81.390358,1
SEMINOLE COUNTY,0,1173835.67,0,-81.390358,1
SEMINOLE COUNTY,0,3901641.89,0,-81.39035,1
SEMINOLE COUNTY,0,18720000,0,-81.418083,3
SEMINOLE COUNTY,0,10260000,0,-81.419479,1
SEMINOLE COUNTY,0,13680000,0,-81.414515,1
SEMINOLE COUNTY,0,633270.48,0,-81.42418,1
SEMINOLE COUNTY,0,922302.03,0,-81.42418,1
SEMINOLE COUNTY,0,959928.44,0,-81.42418,1
SEMINOLE COUNTY,0,741460.8,0,-81.42418,1
SEMINOLE COUNTY,0,126949.07,0,-81.42418,1
SEMINOLE COUNTY,0,10170000,0,-81.42411,1
SEMINOLE COUNTY,0,7198108.17,0,-81.42411,1
SEMINOLE COUNTY,0,12510000,0,-81.42411,1
SEMINOLE COUNTY,0,87978.19,0,-81.42411,1
SEMINOLE COUNTY,0,45777.19,0,-81.42411,1
SEMINOLE COUNTY,0,797639.89,0,-81.42411,1
SEMINOLE COUNTY,0,50247.25,0,-81.42411,1
SEMINOLE COUNTY,0,8326578.22,0,-81.40937,1
SEMINOLE COUNTY,0,2334167.6,0,-81.40937,1
SEMINOLE COUNTY,0,1627953.86,0,-81.43558,1
SEMINOLE COUNTY,0,876339.09,0,-81.43558,1
SEMINOLE COUNTY,0,3798817.9,0,-81.43558,1
SEMINOLE COUNTY,0,1259411.5,0,-81.43558,1
SEMINOLE COUNTY,1540931.4,1571750.03,0,-81.395477,3
SEMINOLE COUNTY,0,172519.56,0,-81.4113,4
SEMINOLE COUNTY,0,123832.22,0,-81.4113,4
SEMINOLE COUNTY,0,1697965.99,0,-81.4113,4
SEMINOLE COUNTY,0,42926.59,0,-81.4113,4
SEMINOLE COUNTY,0,465182.88,0,-81.4113,3
SEMINOLE COUNTY,0,467655.45,0,-81.4113,3
SEMINOLE COUNTY,0,922748.73,0,-81.36196,3
SEMINOLE COUNTY,0,1070673.44,0,-81.4113,4
SEMINOLE COUNTY,0,571243.55,0,-81.4113,4
SEMINOLE COUNTY,0,641046.06,0,-81.39735,1
SEMINOLE COUNTY,0,12960000,0,-81.415768,1
VOLUSIA COUNTY,81000,106414.56,0,-81.32774,1
VOLUSIA COUNTY,0,3455567.24,0,-81.308575,1
VOLUSIA COUNTY,0,983528.8,0,-81.308575,1
VOLUSIA COUNTY,0,263343.46,0,-81.308575,1
VOLUSIA COUNTY,0,4455.79,0,-81.41414,3
VOLUSIA COUNTY,0,1049.95,0,-81.41414,3
VOLUSIA COUNTY,3199140,5371356.06,0,-81.31843,1
VOLUSIA COUNTY,3690000,4543091.1,0,-81.31546,1
VOLUSIA COUNTY,608400,864414.72,0,-81.31843,1
VOLUSIA COUNTY,1265135.4,1996130.63,0,-81.31578,1
VOLUSIA COUNTY,2443073.4,3306318.73,0,-81.303902,3
VOLUSIA COUNTY,0,406408.67,0,-81.336723,1
VOLUSIA COUNTY,0,713562.73,0,-81.3046,1
VOLUSIA COUNTY,0,5595640.75,0,-81.30899,1
VOLUSIA COUNTY,0,4395511.95,0,-81.31426,3
VOLUSIA COUNTY,0,2111169.17,0,-81.31426,3
VOLUSIA COUNTY,0,143948.7,0,-81.31426,3
VOLUSIA COUNTY,0,291414.01,0,-81.308235,1
VOLUSIA COUNTY,0,1227358.63,0,-81.308235,1
VOLUSIA COUNTY,0,1708213.43,0,-81.308235,1
VOLUSIA COUNTY,0,450042.67,0,-81.308235,1
VOLUSIA COUNTY,0,589880.3,0,-81.308235,1
VOLUSIA COUNTY,0,675387.18,0,-81.309,1
VOLUSIA COUNTY,0,1680993.45,0,-81.30359,1
VOLUSIA COUNTY,0,10350000,0,-81.302521,1
VOLUSIA COUNTY,0,516233.95,0,-81.31559,1
VOLUSIA COUNTY,0,9090000,0,-81.316017,3
VOLUSIA COUNTY,295963.2,273236.19,0,-81.303596,1
VOLUSIA COUNTY,5278341.6,6584203.31,0,-81.30423,1
VOLUSIA COUNTY,255681.9,206152.23,0,-81.3056,1
VOLUSIA COUNTY,945000,865468.8,0,-81.3045,3
VOLUSIA COUNTY,117034.2,153122.16,0,-81.32791,1
VOLUSIA COUNTY,53096.4,81917.13,0,-81.359665,1
VOLUSIA COUNTY,47004.3,49882.94,0,-81.359665,1
VOLUSIA COUNTY,61393.5,88546.62,0,-81.32205,1
VOLUSIA COUNTY,463540.5,710477.8,0,-81.341331,1
VOLUSIA COUNTY,0,588723.1,0,-81.30561,1
VOLUSIA COUNTY,0,347601.58,0,-81.3339,4
VOLUSIA COUNTY,0,3892376.31,0,-81.303154,1
VOLUSIA COUNTY,0,376617.23,0,-81.303154,1
VOLUSIA COUNTY,0,994179.56,0,-81.301018,1
VOLUSIA COUNTY,0,109262.07,0,-81.30816,1
VOLUSIA COUNTY,0,296208.65,0,-81.30816,1
VOLUSIA COUNTY,0,875034.09,0,-81.30667,1
VOLUSIA COUNTY,0,105344.11,0,-81.31698,1
VOLUSIA COUNTY,0,295245.49,0,-81.31698,1
VOLUSIA COUNTY,0,160362.77,0,-81.309074,1
VOLUSIA COUNTY,0,1674211.21,0,-81.309074,1
VOLUSIA COUNTY,0,564006.52,0,-81.32431,1
VOLUSIA COUNTY,0,127095.32,0,-81.305,1
VOLUSIA COUNTY,0,642220.14,0,-81.3076,1
VOLUSIA COUNTY,0,323922.12,0,-81.303154,1
VOLUSIA COUNTY,2030851.8,2411027.26,0,-81.30237,1
VOLUSIA COUNTY,819000,729729,0,-81.30237,1
VOLUSIA COUNTY,419670,720153.72,0,-81.30237,1
VOLUSIA COUNTY,97308,109653.66,0,-81.2938,1
VOLUSIA COUNTY,0,347381.4,0,-81.30278,1
VOLUSIA COUNTY,0,3193109.86,0,-81.244514,1
VOLUSIA COUNTY,0,28432.98,0,-81.244514,1
VOLUSIA COUNTY,0,50200.5,0,-81.244514,1
VOLUSIA COUNTY,0,42685.92,0,-81.244514,1
VOLUSIA COUNTY,0,45103.52,0,-81.244514,1
VOLUSIA COUNTY,0,1222.92,0,-81.2798,4
VOLUSIA COUNTY,29250,51776.01,0,-81.302818,1
VOLUSIA COUNTY,0,493585.07,0,-81.27288,1
VOLUSIA COUNTY,0,333256.64,0,-81.2798,4
VOLUSIA COUNTY,0,1160510.01,0,-81.2835,1
VOLUSIA COUNTY,0,62904.89,0,-81.20772,3
VOLUSIA COUNTY,0,52993.94,0,-81.20772,3
VOLUSIA COUNTY,0,1111109.45,0,-81.274521,3
VOLUSIA COUNTY,0,858971.04,0,-81.274521,3
VOLUSIA COUNTY,0,992069.47,0,-81.274521,3
VOLUSIA COUNTY,0,1453445.84,0,-81.274521,3
VOLUSIA COUNTY,0,1148677.08,0,-81.274521,3
VOLUSIA COUNTY,0,1376592.44,0,-81.274521,3
VOLUSIA COUNTY,0,3157548.21,0,-81.274521,3
VOLUSIA COUNTY,0,37344.75,0,-81.274521,3
VOLUSIA COUNTY,0,9090000,0,-81.2847,1
VOLUSIA COUNTY,0,283049.62,0,-81.2847,1
VOLUSIA COUNTY,0,1099869.23,0,-81.2847,1
VOLUSIA COUNTY,0,3962115.57,0,-81.2847,1
VOLUSIA COUNTY,0,4092600.53,0,-81.2847,1
VOLUSIA COUNTY,0,2643265.6,0,-81.2847,1
VOLUSIA COUNTY,0,3387640.69,0,-81.2847,1
VOLUSIA COUNTY,0,154732.6,0,-81.2847,1
VOLUSIA COUNTY,0,6710.07,0,-81.2847,1
VOLUSIA COUNTY,0,156773.46,0,-81.2847,1
VOLUSIA COUNTY,0,5257168.23,0,-81.296547,1
VOLUSIA COUNTY,0,1703503.1,0,-81.296547,1
VOLUSIA COUNTY,0,2156842.58,0,-81.296547,1
VOLUSIA COUNTY,0,2216738.47,0,-81.296547,1
VOLUSIA COUNTY,0,88466.74,0,-81.296547,1
VOLUSIA COUNTY,0,1116608.45,0,-81.296547,1
VOLUSIA COUNTY,0,5587710.47,0,-81.281441,1
VOLUSIA COUNTY,0,117256.69,0,-81.281441,1
VOLUSIA COUNTY,0,1615991.29,0,-81.281441,1
VOLUSIA COUNTY,0,260812.2,0,-81.281441,1
VOLUSIA COUNTY,0,688651.89,0,-81.29817,1
VOLUSIA COUNTY,0,311364.09,0,-81.29817,1
VOLUSIA COUNTY,0,489554.97,0,-81.29817,1
VOLUSIA COUNTY,0,473211.91,0,-81.29817,1
VOLUSIA COUNTY,0,1028096.87,0,-81.29817,1
VOLUSIA COUNTY,0,1276421.26,0,-81.29817,1
VOLUSIA COUNTY,0,1185842.05,0,-81.29817,1
VOLUSIA COUNTY,15930000,21870000,0,-81.29976,3
VOLUSIA COUNTY,0,48002.47,0,-81.30159,1
VOLUSIA COUNTY,0,12420000,0,-81.30296,1
VOLUSIA COUNTY,42300000,32310000,0,-81.30023,1
VOLUSIA COUNTY,5041458,5075437.43,0,-81.30211,1
VOLUSIA COUNTY,459532.8,570691.95,0,-81.22308,1
VOLUSIA COUNTY,2719310.4,2636338.8,0,-81.219383,1
VOLUSIA COUNTY,56044.8,58869.46,0,-81.219383,1
VOLUSIA COUNTY,73626.3,65797.17,0,-81.254524,1
VOLUSIA COUNTY,0,75086.93,0,-81.29464,1
VOLUSIA COUNTY,0,81486.97,0,-81.29464,1
VOLUSIA COUNTY,0,55915.66,0,-81.29464,1
VOLUSIA COUNTY,0,160879.7,0,-81.298866,1
VOLUSIA COUNTY,0,894725.88,0,-81.300725,3
VOLUSIA COUNTY,0,50056.34,0,-81.301094,1
VOLUSIA COUNTY,0,460953.56,0,-81.2795,3
VOLUSIA COUNTY,0,256490.13,0,-81.298935,1
VOLUSIA COUNTY,0,108901.11,0,-81.29989,1
VOLUSIA COUNTY,0,162489.31,0,-81.298767,3
VOLUSIA COUNTY,0,167626.51,0,-81.298767,3
VOLUSIA COUNTY,0,488522.65,0,-81.298767,3
VOLUSIA COUNTY,0,620239.76,0,-81.298767,3
VOLUSIA COUNTY,0,857652.71,0,-81.298767,3
VOLUSIA COUNTY,0,392798.83,0,-81.281364,1
VOLUSIA COUNTY,0,379616.56,0,-81.281364,1
VOLUSIA COUNTY,0,219760.74,0,-81.281364,1
VOLUSIA COUNTY,0,65883.9,0,-81.283478,1
VOLUSIA COUNTY,0,264835.66,0,-81.27777,1
VOLUSIA COUNTY,0,103364.15,0,-81.284195,3
VOLUSIA COUNTY,0,416664.95,0,-81.280411,1
VOLUSIA COUNTY,0,824613.01,0,-81.28937,1
VOLUSIA COUNTY,0,1177928.2,0,-81.28937,1
VOLUSIA COUNTY,0,1134594.44,0,-81.298767,3
VOLUSIA COUNTY,0,172896.88,0,-81.26091,1
VOLUSIA COUNTY,0,28981.45,0,-81.298775,1
VOLUSIA COUNTY,0,122676.41,0,-81.28553,1
VOLUSIA COUNTY,0,531375.58,0,-81.285339,1
VOLUSIA COUNTY,2697840,3143350.51,0,-81.266846,1
VOLUSIA COUNTY,1578096,1542090.16,0,-81.266846,1
VOLUSIA COUNTY,1219392,1209392.99,0,-81.266846,1
VOLUSIA COUNTY,925200,758710.26,0,-81.266846,1
VOLUSIA COUNTY,846360,964850.4,0,-81.266846,1
VOLUSIA COUNTY,828360,626478.73,0,-81.266846,1
VOLUSIA COUNTY,828360,1314985.05,0,-81.266846,1
VOLUSIA COUNTY,820872,690148.13,0,-81.266846,1
VOLUSIA COUNTY,792792,808566.98,0,-81.266846,1
VOLUSIA COUNTY,736200,984786.03,0,-81.266846,1
VOLUSIA COUNTY,634500,802317.64,0,-81.265022,1
VOLUSIA COUNTY,424710,366079.63,0,-81.2456,4
VOLUSIA COUNTY,401904,381465.17,0,-81.266846,1
VOLUSIA COUNTY,374535.9,590867.84,0,-81.24672,1
VOLUSIA COUNTY,331200,458896.15,0,-81.266846,1
VOLUSIA COUNTY,234000,211723.2,0,-81.266846,1
VOLUSIA COUNTY,166500,229437,0,-81.259735,1
VOLUSIA COUNTY,125892,209531.75,0,-81.25351,1
VOLUSIA COUNTY,101700,128369.81,0,-81.266846,1
VOLUSIA COUNTY,64800,78840.28,0,-81.266846,1
VOLUSIA COUNTY,47304,77419.38,0,-81.266846,1
VOLUSIA COUNTY,0,362043.53,0,-81.22168,1
VOLUSIA COUNTY,0,275662.3,0,-81.237717,1
VOLUSIA COUNTY,0,611789.14,0,-81.239052,1
VOLUSIA COUNTY,0,61516.22,0,-81.223335,1
VOLUSIA COUNTY,0,49556.07,0,-81.223335,1
VOLUSIA COUNTY,0,61678.94,0,-81.223335,1
VOLUSIA COUNTY,0,104515.65,0,-81.223335,1
VOLUSIA COUNTY,0,19675.53,0,-81.24523,1
VOLUSIA COUNTY,1139118.3,1072119.92,0,-81.277023,1
VOLUSIA COUNTY,0,1207397.13,0,-81.239,1
VOLUSIA COUNTY,135000,210243.6,0,-81.24523,1
VOLUSIA COUNTY,0,928680.77,0,-81.22621,1
VOLUSIA COUNTY,0,1952199.59,0,-81.24681,1
VOLUSIA COUNTY,0,1196574.33,0,-81.24681,1
VOLUSIA COUNTY,0,6458753.7,0,-81.24681,1
VOLUSIA COUNTY,0,2994630.91,0,-81.24681,1
VOLUSIA COUNTY,0,2539591.64,0,-81.24681,1
VOLUSIA COUNTY,0,1891661.12,0,-81.24681,1
VOLUSIA COUNTY,0,3154371.13,0,-81.24681,1
VOLUSIA COUNTY,0,967608.15,0,-81.24681,1
VOLUSIA COUNTY,0,389395.12,0,-81.24681,1
VOLUSIA COUNTY,0,2542739.5,0,-81.215462,1
VOLUSIA COUNTY,0,3260951.05,0,-81.215462,1
VOLUSIA COUNTY,0,1681945.18,0,-81.215462,1
VOLUSIA COUNTY,0,1298242.59,0,-81.215462,1
VOLUSIA COUNTY,0,315792,0,-81.215462,1
VOLUSIA COUNTY,0,21423.92,0,-81.215462,1
VOLUSIA COUNTY,0,1211708.41,0,-81.27189,3
VOLUSIA COUNTY,0,2424102.29,0,-81.27189,3
VOLUSIA COUNTY,0,1013604.07,0,-81.27189,3
VOLUSIA COUNTY,0,3003487.17,0,-81.25037,1
